;link;cím;jelenlegi rovat;új elsődleges rovat;új másodlagos rovatok vesszővel elválasztva;kategóriák vesszővel elválasztva;
157;https://www.alapjarat.hu/hasznos-infok/concours-delegance-old-timerek-a-balaton-partjan/;Concours d’Elegance: Old Timerek a Balaton partján;Hasznos infók;Közös csapatás;;Közös csapatás;
158;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-legdurvabb-porsche-911-gt2-700-loeros-motorral/;A legdurvább Porsche 911 GT2 700 lóerős motorral;Nagyvilág;Aktuális;;Aktuális;
159;https://www.alapjarat.hu/media/videok/kellemes-husveti-unnepeket/;Kellemes húsvéti ünnepeket!;Videók;Média;Aktuális;Aktuális,Videók;
160;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/szuntelen-internet-es-garancia-a-lynk-co-nal/;Szüntelen internet és garancia a Lynk&Co.-nál;Nagyvilág;Aktuális;;Aktuális;
161;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/az-audi-e-tron-sportback-lehet-az-uj-kihivo/;Az Audi e-tron Sportback lehet az új kihívó;Nagyvilág;Aktuális;;Aktuális;
162;https://www.alapjarat.hu/hasznos-infok/a-nagy-futam-v-f1-a-belvaros-sziveben/;A Nagy Futam V. - F1 a belváros szívében;Hasznos infók;Aktuális;;Aktuális;
163;https://www.alapjarat.hu/tech/2017-8-legdragabb-autoja/;2017 8 legdrágább autója;Tech;El Mondó;;Top;
164;https://www.alapjarat.hu/tech/hogyan-es-miert-alcazzak-a-tesztautokat/;Hogyan és miért álcázzák a tesztautókat?;Tech;Aktuális;;Aktuális;
165;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/india-betiltja-a-megkulonbozteto-jelzest/;India betiltja a megkülönböztető jelzést;Nagyvilág;Aktuális;;Aktuális;
166;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/wards-auto-10-legszebb-utaster-2017-ben/;Ward’s Auto – 10 legszebb utastér 2017-ben;Nagyvilág;El Mondó;;Top;
167;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/6-kinai-masolat-a-shanghai-autoszalonrol/;6 kínai másolat a Shanghai Autószalonról;Nagyvilág;Aktuális;;Aktuális;
168;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-volvo-elektromos-autokat-fog-gyartani-kinaban/;A Volvo elektromos autókat fog gyártani Kínában;Nagyvilág;Aktuális;Tech;Aktuális,Tech;
169;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-lotus-bemutatta-az-eddigi-legdurvabb-exiget/;A Lotus bemutatta az eddigi legdurvább Exiget;Nagyvilág;Aktuális;;Aktuális;
170;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/elado-e28-alpina-b7-turbo/;Eladó egy ritka E28 Alpina B7 Turbo!;Nagyvilág;Aktuális;;Aktuális;
171;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/bmw-m4-cs-uj-fogalom-a-coupe-bmw-k-kozott/;BMW M4 CS - új fogalom a coupé BMW-k között;Nagyvilág;Aktuális;;Aktuális;
172;https://www.alapjarat.hu/kozossegi/donts-el-te-hogy-pusztitsunk-el-egy-escortot/;Döntsd el te, hogy pusztítsunk el egy Ford Escortot!;Közösségi;Aktuális;;Aktuális;
173;https://www.alapjarat.hu/media/videok/dirt4-itt-az-elozetes-gameplay-video/;DiRT4 - Itt az előzetes gameplay videó!;Videók;Média;Aktuális;Aktuális,Videók;
174;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-honda-civic-rekordot-dontott-a-nurburgringen/;A Honda Civic rekordot döntött a Nürburgringen!;Nagyvilág;Aktuális;;Aktuális;
175;https://www.alapjarat.hu/hasznos-infok/meglatogattunk-egy-budai-jaguar-szervizt/;Meglátogattunk egy budai Jaguar szervízt;Hasznos infók;Aktuális;;Aktuális;
176;https://www.alapjarat.hu/teszt/nissan-navara-np300-teszt/;Nissan Navara NP300 - TESZT;Teszt;Autóteszt;;Új autók tesztje;
177;https://www.alapjarat.hu/tech/milyen-lehet-az-elet-vezermutengely-nelkul/;Milyen lehet az élet vezérműtengely nélkül?;Tech;Tech;;Tech;
178;https://www.alapjarat.hu/tech/a-8-leggyorsabb-utcai-auto-a-ringen/;A 8 leggyorsabb utcai autó a Ringen;Tech;El Mondó;;Top;
179;https://www.alapjarat.hu/tech/a-vilag-10-legjobban-gyorsulo-autoja/;A világ 10 legjobban gyorsuló autója;Tech;El Mondó;;Top;
180;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-tesla-megketszerezi-a-toltoi-szamat/;A Tesla megkétszerezi a töltői számát;Nagyvilág;Aktuális;;Aktuális;
181;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/video-az-uj-volkswagen-golf-r-rol/;Videó az új Volkswagen Golf R-ről!;Nagyvilág;Aktuális;;Aktuális;
182;https://www.alapjarat.hu/hasznos-infok/infografika-a-suzuki-magyarorszagon/;Infografika - A Suzuki Magyarországon;Hasznos infók;El Mondó;;Sztori;
183;https://www.alapjarat.hu/tech/negy-turbo-egy-kombiban-bmw-m550d-touring/;Négy turbó egy kombiban? - BMW M550d Touring;Tech;Tech;;Tech;
184;https://www.alapjarat.hu/media/videok/heti-kihagyhatatlan-videoadag/;Heti kihagyhatatlan videóadag;Videók;Média;Aktuális;Aktuális,Videók;
185;https://www.alapjarat.hu/media/videok/gaszi-sport-video-rallycrossban-az-elso/;Gaszi Sport Videó - Rallycrossban az első;Videók;Rajtrács;Média;Sporthírek,Videók;
186;https://www.alapjarat.hu/nagyvilag-bulvar/bulvar/jennifer-lawrence-feltunt-egy-magyar-klipben/;Jennifer Lawrence feltűnt egy magyar klipben!;Bulvár;Aktuális;;Aktuális;
187;https://www.alapjarat.hu/tech/minden-amit-az-uj-suprarol-tudni-lehet/;Minden, amit az új Supráról tudni lehet;Tech;Aktuális;;Aktuális;
188;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/2018-lincoln-navigator-felhaborito-nagysag/;2018 Lincoln Navigator: Felháborító nagyság;Nagyvilág;Aktuális;;Aktuális;
189;https://www.alapjarat.hu/tech/8-ozvegycsinalo/;"8 ""özvegycsináló""";Tech;El Mondó;;Top;
190;https://www.alapjarat.hu/tech/tatra-t603-a-maratonok-szornyetege/;Tatra T603 - A maratonok szörnyetege;Tech;El Mondó;;Sztori;
191;https://www.alapjarat.hu/nagyvilag-bulvar/bulvar/az-audi-kulonleges-tipusa-lunar-quattro/;Az Audi különleges típusa: Lunar Quattro;Bulvár;El Mondó;;Sztori;
192;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/flancos-g-osztallyal-allt-elo-a-mercedes/;Flancos G-osztállyal állt elő a Mercedes;Nagyvilág;Aktuális;;Aktuális;
193;https://www.alapjarat.hu/tech/a-samsung-onvezeto-autot-fog-tesztelni/;A Samsung önvezető autót fog tesztelni;Tech;Tech;Aktuális;Tech,Aktuális;
194;https://www.alapjarat.hu/hasznos-infok/programajanlo-a-hetvegere/;Programajánló a hétvégére 05.05-07.;Hasznos infók;Aktuális;;Aktuális;
195;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/erintetlen-porsche-964-carrera-rsr-arveresen/;Érintetlen Porsche 964 Carrera RSR árverésen;Nagyvilág;El Mondó;;Sztori;
196;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/elkezdtek-tesztelni-a-faceliftes-bmw-m2-t/;Elkezdték tesztelni a faceliftes BMW M2-t;Nagyvilág;Aktuális;;Aktuális;
197;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/hasonlo-le-mans-szerias-autokra-lehet-szamitani-2030-ra/;Hasonló Le Mans-szériás autókra lehet számítani 2030-ra;Nagyvilág;Rajtrács;;Sporthírek;
198;https://www.alapjarat.hu/tech/a-nissan-gt-r-ami-kiakasztotta-a-fekpadot/;A Nissan GT-R, ami kiakasztotta a fékpadot;Tech;Aktuális;;Aktuális;
199;https://www.alapjarat.hu/media/videok/latvanyos-video-kis-penzbol-subaruval/;Látványos videó, kis pénzből, Subaruval;Videók;Média;Aktuális;Aktuális,Videók;
200;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/toyota-land-speed-cruiser-368-kmh-val/;Toyota Land Speed Cruiser 368 km/h-val!;Nagyvilág;Aktuális;;Aktuális;
201;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-range-rover-evoque-specialis-kulonkiadast-kap/;A Range Rover Evoque speciális különkiadást kap;Nagyvilág;Aktuális;;Aktuális;
202;https://www.alapjarat.hu/media/kepek/kemfotokon-a-negyajtos-mercedes-amg-gt/;Kémfotókon a négyajtós Mercedes-AMG GT;Képek;Média;Aktuális;Aktuális,Képek;
203;https://www.alapjarat.hu/tech/dash-cam-szeriatartozekkent-eloszor-az-audinal/;Dash cam szériatartozékként, először az Audinál;Tech;Tech;;Tech;
204;https://www.alapjarat.hu/tech/a-8-legmeghatarozobb-ferrari/;A 8 legmeghatározóbb Ferrari;Tech;El Mondó;;Top;
205;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-be-nem-teljesult-alom-audi-quattro-spyder/;A be nem teljesült álom: Audi Quattro Spyder;Nagyvilág;El Mondó;;Sztori;
206;https://www.alapjarat.hu/egyeb/a-mclaren-honda-online-versenyt-hirdet/;A McLaren-Honda online versenyt hirdet!;Egyéb;Rajtrács;;Sporthírek;
207;https://www.alapjarat.hu/teszt/az-ekes-ceges-ford-mondeo-2-0-titanium-teszt/;Az ékes céges: Ford Mondeo 2.0 Titanium - TESZT;Teszt;Autóteszt;;Új autók tesztje;
208;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/sponsored-video-dove/;*Sponsored Video* Dove;Nagyvilág;Aktuális;;Aktuális;
209;https://www.alapjarat.hu/hasznos-infok/programajanlo-a-hetvegere-05-13-14/;Programajánló a hétvégére 05.13-14.;Hasznos infók;Aktuális;;Aktuális;
210;https://www.alapjarat.hu/tech/video-a-bmw-terverol-az-onvezeto-autok-fele/;Videó a BMW tervéről az önvezető autók felé;Tech;Tech;;Tech;
211;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/leallt-a-termeles-a-nissan-es-a-renault-gyaraban/;Leállt a termelés a Nissan és a Renault gyárában;Nagyvilág;Aktuális;;Aktuális;
212;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-mercedes-amg-exkluziv-marad/;A Mercedes-AMG exkluzív marad!;Nagyvilág;Aktuális;;Aktuális;
213;https://www.alapjarat.hu/tech/peugeot-505-auto-minden-alkalomra/;Peugeot 505 – Autó minden alkalomra;Tech;El Mondó;;Sztori;
214;https://www.alapjarat.hu/tech/8-wangani-hos/;8 wangani hős;Tech;El Mondó;;Top;
215;https://www.alapjarat.hu/tech/kevlar-az-ideal-driftelo-bmw-f22-akcioban/;Kevlár az ideál: driftelő BMW F22 akcióban;Tech;Aktuális;;Aktuális;
216;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/az-uj-lamborghini-suv-650-le-vel-fog-erkezni/;Az új Lamborghini SUV 650 LE-vel fog érkezni;Nagyvilág;Aktuális;;Aktuális;
217;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/modern-forma-1-egy-104-eves-gep-lencsejevel/;Modern Forma-1 egy 104 éves gép lencséjével;Nagyvilág;Rajtrács;;F1;
218;https://www.alapjarat.hu/kozossegi/tuning-power-ha-erdekelnek-a-tuning-autok/;Tuning Power - ha érdekelnek a tuning autók;Közösségi;Tuning;;Tuning;
219;https://www.alapjarat.hu/tech/fontolgatjak-az-elektromos-mclaren-szuperautot/;Fontolgatják az elektromos McLaren szuperautót;Tech;Tech;;Tech;
220;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/8-dolog-amit-mar-sejteni-lehet-az-uj-nfs-rol/;8 dolog, amit már sejteni lehet az új NFS-ről;Nagyvilág;Aktuális;;Aktuális;
221;https://www.alapjarat.hu/media/kepek/jatek-ismerd-fel-a-70-es-80-as-evek-kereklampas-modelljeit/;Játék - Ismerd fel a ’70-es ’80-as évek kereklámpás modelljeit!;Képek;Média;Aktuális;Aktuális,Képek;
222;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/shelby-super-snake-konceptauto/;Shelby Super Snake konceptautó;Nagyvilág;Aktuális;;Aktuális;
223;https://www.alapjarat.hu/tech/uj-corolla-utkozik-a-regivel-tulelted-volna/;Új Corolla ütközik a régivel. Túlélted volna?;Tech;Hasznos infók;Tech;Hasznos infók,Tech;
224;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/nemsokara-itt-a-volkswagen-up-gti/;Nemsokára itt a Volkswagen up! GTI;Nagyvilág;Aktuális;;Aktuális;
225;https://www.alapjarat.hu/tech/a-lamborghini-diablo-10-valtozata/;A Lamborghini Diablo 10 változata;Tech;El Mondó;;Sztori;
226;https://www.alapjarat.hu/tech/a-8-legikonikusabb-bmw/;A 8 legikonikusabb BMW;Tech;El Mondó;;Top;
227;https://www.alapjarat.hu/kozossegi/tul-a-10-000-facebook-rajongon-meglepetes/;Túl a 10 000. facebook rajongón: Meglepetés!;Közösségi;Aktuális;;Aktuális;
228;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-2018-as-bentley-continental-gt-lesz-a-legfelszereltebb/;A 2018-as Bentley Continental GT lesz a legfelszereltebb;Nagyvilág;Aktuális;;Aktuális;
229;https://www.alapjarat.hu/tech/furmanyos-formatervek-a-70-es-80-as-evekbol/;Furmányos formatervek a ’70-es ’80-as évekből;Tech;Tech;;Tech;
230;https://www.alapjarat.hu/tech/uj-beleposzintu-motorok-a-mercedestol/;Új belépőszintű motorok a Mercedestől;Tech;Tech;;Tech;
231;https://www.alapjarat.hu/media/videok/lego-porsche-911-toresteszten/;LEGO Porsche 911 törésteszten;Média;Média;Aktuális;Aktuális.Képek;
232;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-vw-nem-tudja-mihez-kezdjen-a-visszavett-autokkal/;A VW nem tudja, mihez kezdjen a visszavett autókkal;Nagyvilág;Aktuális;;Aktuális;
233;https://www.alapjarat.hu/tech/diadalmaskodik-e-a-bmw-m4-gt4-az-elso-versenyen/;Diadalmaskodik-e a BMW M4 GT4 az első versenyén?;Tech;Rajtrács;;Sporthírek;
234;https://www.alapjarat.hu/tech/a-jaguar-bemutatja-a-leggyorsabb-modelljet/;A Jaguar bemutatja a leggyorsabb modelljét;Tech;Aktuális;;Aktuális;
235;https://www.alapjarat.hu/media/kepek/jatek-ismerd-fel-az-autokat-a-hatso-lampak-alapjan/;Játék - Ismerd fel az autókat a hátsó lámpák alapján!;Képek;Média;Aktuális;Aktuális,Képek;
236;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-mercedes-elektromos-autoval-erkezik-frankfurtba/;A Mercedes elektromos autóval érkezik Frankfurtba;Nagyvilág;Aktuális;;Aktuális;
237;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/egy-biztos-csajozni-lehet-az-uj-insigniaval/;"""Egy biztos, csajozni lehet az új Insigniával!""";Nagyvilág;Aktuális;;Aktuális;
238;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-bmw-leallitja-a-kinaban-zajlo-termeleset/;A BMW leállította a Kínában zajló termelését;Nagyvilág;Aktuális;;Aktuális;
239;https://www.alapjarat.hu/hasznos-infok/autokolcsonzes-i-resz-kisautok/;Autóbérlés I. rész: kisautók;Hasznos infók;Hasznos infók;;Hasznos infók;
240;https://www.alapjarat.hu/teszt/a-terepen-virgonc-lada-4x4-urban-teszt/;A terepen virgonc Lada 4x4 Urban - TESZT;Autóteszt;Autóteszt;;Új autók tesztje;
241;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-lamborghini-orvosi-teruleten-is-tevekenykedik/;A Lamborghini orvosi területen is tevékenykedik;Nagyvilág;Aktuális;;Aktuális;
242;https://www.alapjarat.hu/tech/a-8-legszebb-hangu-v10-motor/;A 8 legszebb hangú V10 motor;Tech;El Mondó;;Top;
243;https://www.alapjarat.hu/tech/a-homalyba-veszett-wankeles-mazda-rx-7-group-b/;A homályba veszett Wankeles: Mazda RX-7 Group B;Tech;Tech;;Tech;
244;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-legtisztabb-negyhengeres-lotus-cup-250/;A legtisztább négyhengeres Lotus: Cup 250;Nagyvilág;Aktuális;;Aktuális;
245;https://www.alapjarat.hu/media/kepek/jatek-ismerd-fel-az-automarkak-nevadoit/;Játék - Ismerd fel az autómárkák névadóit!;Képek;Média;Aktuális;Aktuális,Képek;
246;https://www.alapjarat.hu/tech/vw-up-meretu-elektromos-autoval-villant-az-audi/;VW Up! méretű elektromos autóval villant az Audi;Tech;Tech;Aktuális;Tech,Aktuális;
247;https://www.alapjarat.hu/hasznos-infok/autokolcsonzes-ii-resz-also-kozepkategoria/;Autóbérlés II. rész: alsó-középkategória;Hasznos infók;Hasznos infók;;Hasznos infók;
248;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/elkezdodott-az-infiniti-q50-gyartasa/;Elkezdődött az Infiniti Q50 gyártása;Nagyvilág;Aktuális;;Aktuális;
249;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/2018-ban-johet-az-uj-dacia-duster/;2018-ban jöhet az új Dacia Duster;Nagyvilág;Aktuális;;Aktuális;
250;https://www.alapjarat.hu/verseny/faraday-future-utolso-tesztfazisba-lepett/;A Faraday Future utolsó tesztfázisba lépett;Verseny;Rajtrács;;Sporthírek;
251;https://www.alapjarat.hu/tech/porsche-boxermotor-restauralas-4-percben/;Porsche-boxermotor restaurálás 4 percben!;Tech;Tech;;Tech;
252;https://www.alapjarat.hu/tech/honda-is-onvezeto-rendszert-fejleszt/;Honda is önvezető rendszert fejleszt;Tech;Tech;Aktuális;Tech,Aktuális;
253;https://www.alapjarat.hu/tech/a-turbos-subaru-brz-sti-re-meg-varhatsz/;A turbós Subaru BRZ STI-re még várhatsz;Tech;Aktuális;;Aktuális;
254;https://www.alapjarat.hu/teszt/a-meret-a-lenyeg-jeep-grand-cherokee-summit-teszt/;A méret a lényeg: Jeep Grand Cherokee Summit - TESZT;Teszt;Autóteszt;;Új autók tesztje;
255;https://www.alapjarat.hu/media/kepek/jatek-ismerd-fel-az-amerikai-izomautokat/;Játék - Ismerd fel az amerikai izomautókat!;Képek;Média;Aktuális;Aktuális,Képek;
256;https://www.alapjarat.hu/tech/bemutattak-az-audi-uj-hibrid-hajtaslancat/;Bemutatták az Audi új hibrid-hajtásláncát!;Tech;Tech;;Tech;
257;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/halalos-iramban-erkezik-az-uj-nfs-payback/;Halálos Iramban érkezik az új NFS Payback;Nagyvilág;Aktuális;;Aktuális;
258;https://www.alapjarat.hu/tech/a-8-legszebb-hangu-v12/;A 8 legszebb hangú V12;Tech;El Mondó;Tech;Top,Tech;
259;https://www.alapjarat.hu/tech/uj-versenyzo-az-elektromos-autok-piacan/;Új versenyző az elektromos autók piacán!;Tech;Tech;Aktuális;Tech,Aktuális;
260;https://www.alapjarat.hu/hasznos-infok/autokolcsonzes-iii-resz-kozepkategoria/;Autóbérlés III. rész: középkategória;Hasznos infók;Hasznos infók;;Hasznos infók;
261;https://www.alapjarat.hu/tech/erkezik-a-citroen-c3-aircross/;Érkezik a Citroën C3 Aircross;Tech;Aktuális;;Aktuális;
262;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/stilusos-varosi-terepjaro-a-hyundaitol/;Stílusos városi terepjáró a Hyundaitól;Nagyvilág;Aktuális;;Aktuális;
263;https://www.alapjarat.hu/teszt/mogorva-sportkombi-ford-mondeo-2-2-tdci-teszt/;Mogorva sportkombi: Ford Mondeo 2.2 TDCi - TESZT;Teszt;Autóteszt;;Használt autók tesztje;
264;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/utos-kis-hot-hatch-erkezik-a-hyundaitol/;Ütős kis hot hatch érkezik a Hyundaitól;Nagyvilág;Aktuális;;Aktuális;
265;https://www.alapjarat.hu/media/kepek/jatek-ismerd-fel-az-autokat-muszerfaluk-alapjan/;Játék – Ismerd fel az autókat műszerfaluk alapján!;Képek;Média;Aktuális;Aktuális,Képek;
266;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/bemutattak-a-legujabb-volkswagen-polot/;Bemutatták a legújabb Volkswagen Polot;Nagyvilág;Aktuális;;Aktuális;
267;https://www.alapjarat.hu/verseny/le-mans-2017-nem-volt-unalmas-iden-sem/;Le Mans 2017 - nem volt unalmas idén sem;Verseny;Rajtrács;;Sporthírek;
268;https://www.alapjarat.hu/tech/a-meret-a-lenyeg-a-8-legextremebb-kei-car/;A méret a lényeg? A 8 legextrémebb Kei-car;Tech;El Mondó;;Top;
269;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/videon-az-aston-martin-valkyrie-beltere/;Videón az Aston Martin Valkyrie beltere;Nagyvilág;Aktuális;;Aktuális;
270;https://www.alapjarat.hu/teszt/kellemes-negyvenes-bmw-730ld-xdrive-teszt/;Kellemes negyvenes: BMW 730Ld xDrive - TESZT;Teszt;Autóteszt;;Új autók tesztje;
271;https://www.alapjarat.hu/hasznos-infok/utcan-is-hasznalhato-golfautok/;Utcán is használható golfautók;Prémium;Aktuális;;Aktuális;
272;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/hogyan-torik-az-opel-ampera-e/;Hogyan törik a Chevrolet Bolt?;Nagyvilág;Aktuális;;Aktuális;
273;https://www.alapjarat.hu/verseny/vegre-jon-az-elso-hivatalos-fia-drift-kupa/;Végre jön az első, hivatalos FIA drift kupa!;Verseny;Rajtrács;;Sporthírek;
274;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/amikor-egy-versenylovat-kell-legyozni-a-lamborghini-tortenet/;Amikor egy versenylovat kell legyőzni: a Lamborghini-történet;Prémium;El Mondó;;Sztori;
275;https://www.alapjarat.hu/media/kepek/jatek-ismerd-fel-a-francia-autokat/;Játék - Ismerd fel a francia autókat!;Képek;Média;Aktuális;Aktuális,Képek;
276;https://www.alapjarat.hu/hasznos-infok/autokolcsonzes-iv-resz-felso-kozepkategoria/;Autóbérlés IV. rész: felső-középkategória;Hasznos infók;Hasznos infók;;Hasznos infók;
277;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/355-loeros-suv-a-bmw-tol/;355 lóerős SUV a BMW-től;Nagyvilág;Aktuális;;Aktuális;
278;https://www.alapjarat.hu/premium/rage-budapest-a-fovaros-legmotivalobb-edzoterme/;RAGE Budapest – A főváros legmotiválóbb edzőterme;Prémium;Aktuális;;Aktuális;
279;https://www.alapjarat.hu/tech/jon-az-elso-teljesen-elektromos-aston-martin/;Jön az első teljesen elektromos Aston Martin!;Tech;Aktuális;Tech;Aktuális,Tech;
280;https://www.alapjarat.hu/verseny/magyar-sikerek-az-etcc-es-wtcc-portugal-versenyein/;Magyar sikerek az ETCC és WTCC portugál versenyein!;Verseny;Rajtrács;;Kamion-EB,WTCR;
281;https://www.alapjarat.hu/tech/mitol-olyan-jo-a-toyota-supra/;Mitől olyan jó a Toyota Supra?;Tech;Tech;;Tech;
282;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/az-aston-martin-boviti-a-motorkinalatat/;Az Aston Martin bővíti a motorkínálatát;Nagyvilág;Aktuális;;Aktuális;
283;https://www.alapjarat.hu/teszt/nyari-fless-audi-a5-cabriolet-teszt/;Nyári fless: Audi A5 Cabriolet - TESZT;Teszt;Autóteszt;;Új autók tesztje;
284;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/593-loeros-rolls-royce-dawn-black-badge/;593 lóerős Rolls-Royce Dawn Black Badge;Nagyvilág;Aktuális;;Aktuális;
285;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/drift-lamborghini-murcielago-vs-nissan-gt-r/;DRIFT: Lamborghini Murciélago vs. Nissan GT-R;Nagyvilág;Aktuális;;Aktuális;
286;https://www.alapjarat.hu/media/kepek/jatek-ismerd-fel-a-forma-1-es-pilotakat/;Játék - Ismerd fel a Forma 1-es pilótákat!;Képek;Média;Aktuális;Aktuális,Képek;
